review_dates,reviews,vader_score_review,vader_sentiment_review,source
2023-09-02,Espléndida en todos los detalles,0.0,Neutral,Rotten Tomatoes
2023-09-02,Amazing! They finally got it right ✅️,0.6239,Positive,Rotten Tomatoes
2023-09-02,"It's so good, got goosebumps from the very start of the series hearing Ian Mcshanes voice was so perfect.. this is how to do it(anime to live action)",0.8374,Positive,Rotten Tomatoes
2023-09-02,"Muito bom, fiquei surpreso com a qualidade e o empenho dos atores !!! Super aprovado, the best série !!",0.8825,Positive,Rotten Tomatoes
2023-09-02,I live it! Binge watch season 1 in a day! Great casting. Great show. 🫲🤡🫱,0.8684,Positive,Rotten Tomatoes
2023-09-02,The best live action I have ever seen,0.6369,Positive,Rotten Tomatoes
2023-09-02,"I watched what this covers in the original anime years ago and this show totally does it really well, this is easily the best anime live action adaptation that has come out. You can really tell the team behind this did their research. It my not 1 to 1 identical and they change some stuff but it still comes out fantastic. The characters are really well cast especially Zoro and Luffy, and they have great chemistry. And the action scenes are really well done it really impressed me for a Netflix show. although some of the cgi while most of the time it was good to great there where a couple times it wasnt great, but it was waaaaay better than i was expecting. Anyway 100% recommend this show, hopefully now Netflix and other places see this as the minimum bar when i comes to anime to live action adaptations, i mean this destroys they Cowboy Beebop adaptation by a landslide. And i hope SO hard that another season gets greenlit.",0.9898,Positive,Rotten Tomatoes
2023-09-02,This honestly was never going to work with the open fact the honestly all of the actors don't resemble the straw hats and the cgi is hard to capture in a anime but they kero trying to make live actions when no anime fans are even asking for live action adoptions it just seems super forced the one peice community would appreciate it if they canceled this show and got back to the actually anime,0.7096,Positive,Rotten Tomatoes
2023-09-02,The show was hard to watch coming from an avid manga reader & anime watcher. It was hard to watch I expected some changes but there's stuff I just can't get over. Better luck next time.,0.2711,Positive,Rotten Tomatoes
2023-09-02,"This is a great adaptation, the cast, the environment, the style... it is well adapted and quite faithful to the manga. I am delighted and left with an appetite of Pirate.",0.9134,Positive,Rotten Tomatoes
2023-09-02,some things are different but u can't expect 100% but damn it's soooo good!!! LOVE IT,0.8772,Positive,Rotten Tomatoes
2023-09-02,IS THE BEST LIVE ACTION EVER FR GODA 🛐,0.7983,Positive,Rotten Tomatoes
2023-09-02,"una de las mejores adaptaciones de anime, le doy 9.5 porque creo que se pudo cubrir ciertas faltas con algo mas de 3D CGI, pero en lo demas la historia que cuenta lo hace muy bien y la pasion de los personajes al interpretar, felicidades Netflix si se pueden hacer buenas adaptaciones",0.0,Neutral,Rotten Tomatoes
2023-09-02,"Godoy & cast carries the show but some episodes are missing a few key details, almost a cookie cutter shortcut, that makes the live action a diet version of the anime but still enjoyable to watch the tale come to life in live action format.",0.2617,Positive,Rotten Tomatoes
2023-09-02,"1000000000000000000000% must watch for a brand new/old/or LONGTIME-fan. Pacing is phenomenal, actors are phenomenal and ARE the characters from the source. Visuals are perfectly translated. Please make more seasons, please keep doing what you're doing, you did it right + beyond! If you like a bit of everything, it has that, a truly perfect blend. Has a ton of heart and little before you know it, 8 hours will go by and you've cried 15 times and gone through a box of tissues.",0.9641,Positive,Rotten Tomatoes
2023-09-02,"4.5 stars because they killed off Merry and left out Hatchan, but otherwise I loved this adaptation!",0.7304,Positive,Rotten Tomatoes
2023-09-02,This is the best live action adaptation that I've ever seen! For once they did great sticking to the source material!,0.8715,Positive,Rotten Tomatoes
2023-09-02,This is not my cup of tea,0.0,Neutral,Rotten Tomatoes
2023-09-02,As a massive one piece fan I think this truly pays tribute to its original source and characters. Some things are always going to change but out of all the live action adaptations of anime this one seems to have got it right.,0.5404,Positive,Rotten Tomatoes
2023-09-02,"Absolutely amazing in everyway! A must watch series, can't wait for season 2, and more!",0.6885,Positive,Rotten Tomatoes
2023-09-02,"The only thing i did not like was Zoro's flashback and part of Luffy/Shanks flashbacks. They did not hit the emotional debt that is in the anime. Having said that, everytnig felt like One Piece. The sets and costume designs, the acting of the main characters, the fights. I watched it in 24 hours and I am hungry for more !!!",-0.7294,Negative,Rotten Tomatoes
2023-09-02,"Definitely worth seeing! While being it's own unique story this adaptations, captures the spirit of the original work. I was really positive surprised about how the story was changed to fit such a short screen time, but still captured the important moments in the way they didn't feel rushed. It's worth watching even if you know the oryginal, because this show will surprise you and will make you wonder what will happen next!",0.9309,Positive,Rotten Tomatoes
2023-09-02,real enjoy this ( I'm not joking best they did really great job),0.5513,Positive,Rotten Tomatoes
2023-09-02,Fan of one piece Since Day 1 and im glad they brought it to life . GODA is insane i trust him as always .,0.7096,Positive,Rotten Tomatoes
2023-09-02,"This has to be the only anime adaptation which I enjoyed watching, no disappointment at all",0.7186,Positive,Rotten Tomatoes
2023-09-02,Incroyable adaptation 🥳🤩,0.3818,Positive,Rotten Tomatoes
2023-09-02,"I binged it in just two days (ok I was sick, so I had time to spend :p). This show was far better than I was expecting. I never read or watch One piece before. I was a total newbie. But I really enjoyed the netflix show. Hope there will be other seasons :) I didn't put 5/5 because the sound track sometime feels boring or inadequate to the moment.",0.7929,Positive,Rotten Tomatoes
2023-09-02,Loving every minute of this show 😍 so far.,0.7845,Positive,Rotten Tomatoes
2023-09-02,"Exceeded my expectations by far after being let down by so many live action adaptions of anime, grasps the feeling well.",0.3818,Positive,Rotten Tomatoes
2023-09-02,"Most people might hate my opinions, but the show gives me goosebumps. Especially Ep. 5, 6, 7 and 8. they did downplay the other arcs (still doing better than anime), but I love the series first season. Most of the low rank reviews have not even watched a single episode. They quit it at first 15 minutes of the anime and came here to bad review. They don't know what they have reviewed badly is a gold, not yet to be discovered and recognized by those fans. They should watch all the 8 episodes and then tell me its bad.",-0.86,Negative,Rotten Tomatoes
2023-09-02,"It's embarrassing. It looks like a cosplay show shot with very expensive equipment and a large crew. What a shame, is this entertainment?",-0.1027,Negative,Rotten Tomatoes
2023-09-02,"Just finished the first 10 episodes. Absolutely one of the best live action adaptations I have ever seen of an anime series. Every scene, every set, every person they casted was perfect for the first season. I cannot wait to see what they do with the next season already!",0.8478,Positive,Rotten Tomatoes
2023-09-02,The best live action adaptation of an anime/manga ever ... Netflix finally did it right this time,0.6369,Positive,Rotten Tomatoes
2023-09-02,"Out of all the live action adaptations of anime and/or manga that range from lackluster to bad, Netflix's adaptation of One Piece manages to stand out as not only the best adaptation of Eiichiro Oda's long-running legendary manga, but one of the best shows to come out of Netflix. I give the straw hat crew a grand 9/10 rating. Story - 9/10 Visual Effects - 10/10 Characters - 9/10 Final Rating - 9/10",0.8109,Positive,Rotten Tomatoes
2023-09-02,"Pretty good for season 1, looking forward for the next!!",0.7707,Positive,Rotten Tomatoes
2023-09-02,I was right to support this adaptation! As an anime fan it is really scary when your favorite anime goes live action. OPLA breaks the curse!,0.1508,Positive,Rotten Tomatoes
2023-09-02,"As someone who has always loved the one piece anime, I was wary of any live action adaptation. Overall, I was blown away with how amazing this turned out. These guys took a larger than life anime with crazy characters, abilities, settings and story and somehow managed to bring it to life, like no other live adaptation has ever done. The actors nail the characters, the storyline is true to the original and it is just as witty, fun and exciting as the anime. So many good things to say about it. I honestly cried on ep 7 and I just want to watch more and more of this.",0.9722,Positive,Rotten Tomatoes
2023-09-02,"I've never watched 'One Piece' even though I do enjoy anime. That being said, this is the best adaptation of an anime I've ever seen. It's neither cheesy nor janky. You can sense the respect and effort that went into it, not to mention the significant investment. The acting is superb, and the fight scenes are genuinely impressive. I can't wait to see more.",0.9524,Positive,Rotten Tomatoes
2023-09-02,"Muito fiel ao mangá com cenas extras, com uma aventura incrível os atores estão impecáveis na série e com figurinos idênticos também, fico feliz pelo carinho tão imenso que tiveram por essa grande obra que se chama One piece.",0.0,Neutral,Rotten Tomatoes
2023-09-02,"i´ve always wanted to see the anime, but when i knew this live action was coming i decide it will be a good test to know if i would like the story. I´m in love with the live action, it´s fresh, fast phase, fun and with awesome characters and photography. Give it a try",0.9817,Positive,Rotten Tomatoes
2023-09-02,"This is not a count for count, over the top rendition of the manga or the anime. It takes the heart of the story and condenses it to a tv show format that focuses on the main plots. Think, they took out all of the fluff/fillers. When you watch this, remember that the anime was not one for one with the manga, so to expect the tv show to be one for one with the anime is unrealistic, and you will not be disappointed.",0.8203,Positive,Rotten Tomatoes
2023-09-02,I imagined One Piece would be the one of the hardest manga/anime to adapt to live action yet it seems they pulled off the unimaginable,0.0,Neutral,Rotten Tomatoes
2023-09-02,The essence is there. It is fun. All that matters.,0.5267,Positive,Rotten Tomatoes
2023-09-02,"Charming and camp. The fight scenes are nicely choreographed. Some good camera work and set design. It does an excellent job of making TV anime rather than anime TV like other adaptations. It's by no means perfect, but I don't think it ever could be.",0.6125,Positive,Rotten Tomatoes
2023-09-02,"This is an ABSOLUTE must watch! They have made this series into something more unique compared to the actual anime, the storyline is a bit different but in the perfect way",0.7463,Positive,Rotten Tomatoes
2023-09-02,Increíble! Fue mejor de lo que me imaginaba! Espero una segunda temporada!!,0.0,Neutral,Rotten Tomatoes
2023-09-02,Uma das melhores adaptações de anime.,0.0,Neutral,Rotten Tomatoes
2023-09-02,Faithful adaption. Fun ride and adventure. Good casting. Some acting is meh.,0.8779,Positive,Rotten Tomatoes
2023-09-02,It's a good adaptation of the manga. Very goofy for those not accustomed to the format. Really gonna enjoy it.,0.749,Positive,Rotten Tomatoes
2023-09-02,"Best anime series adaptation to date. Great cast!!! I can't wait to watch the whole story in love action. Crocodile, Ener!!!! Omg I can't wait!!! Netflix, you better not cancel this one….",0.9602,Positive,Rotten Tomatoes
2023-09-02,"This show was absolutely phenomenal, all the characters were on point, they covered the east blue saga so well and it didn't feel like they rushed it or anything...I will say though, there were characters missing, scenes that were very different to the manga but it didn't drift away from the source material and to be honest, the changes work...Netflix has created something truly special for One Piece fans and newcomers who want something new... Congratulations, this was the best adaptation I've seen 🥰🥰🥰 - ⭐⭐⭐⭐⭐",0.9961,Positive,Rotten Tomatoes
2023-09-02,This is the best anime adaption ever made. I am in love with this show and I pray Netflix makes more for years to come. I can't get enough.,0.8934,Positive,Rotten Tomatoes
2023-09-02,"This is such a good show. Netflix finally broke the curse of the Liva action anime adaptations. The fact they cut filler unneeded pieces and shifted things about makes this series good. Let alone, the Straw Hats cast are done perfectly. Cant wait for a season 2, and I hope Netflix comes to adapt more popular Anime franchises into Live Action!",0.7836,Positive,Rotten Tomatoes
2023-09-02,"I absolutely hate live adaptations but they did a good job with One Piece. As long as they keep to the source material, and keep perfecting the costumes and characters, it's going to be great!!!!",0.9395,Positive,Rotten Tomatoes
2023-09-02,"Finally, a live action that doesn't suck and holds up, some might even say, improves on the original. SEASON 2, let's GO!",0.7781,Positive,Rotten Tomatoes
2023-09-02,"It was amazing. It's super hard to capture the aesthetics and the overall vibes of an anime and translate it into a live action. But the guys pulled it off. Big Win. They had to change the way the story was played out since some stuff would be corny af in the adaptation. So the opla was kind of its own thing. If you'd seen the anime you won't feel spoiled. And if u watch the anime after the opla, u still won't feel spoiled, that's how much different the presentation was. But it's worth it.",0.9169,Positive,Rotten Tomatoes
2023-09-02,"It had everything a One Piece fan could wish for. On point casting, passion for details, fresh way to tell the story, beautiful sets and filming, humor on point, captured the core of the show and the characters and made me laugh and cry without one minute of feeling bored. Music was great as well. On my rewatch already and hope a season 2 will come fast. It is One Piece but it is also its own thing. Perfect addition to expand the universe of my favorite pirate story! (Please keep on bringing the clown because he has my whole heart, okay?? =D)",0.9878,Positive,Rotten Tomatoes
2023-09-02,"Compared to the previous LA from Netflix it's really amazing. Yeah, its not perfect. What's the hell with Arlong? Some fight's scene moments makes me confusion. But it's more good than I excepted. It feels like I've met an my old good friend — not the same as many years ago, but its still my dear friend. It's a really good show. It's a really good LA made with so many love for the original story. I want to believe that Netflix broke the curse of LA. I want to see S2.",0.9893,Positive,Rotten Tomatoes
2023-09-02,"Fun adaptation. Great job on the staff and cast all around. After Alice and Borderland and now the, it would seem Netflix is taking adaptations a bit more seriously with a fan first mindset.",0.8275,Positive,Rotten Tomatoes
2023-09-02,"Really well done show, it will not disappoint you, you don't need to be a fan of the Manga/Anime, the show works perfectly by himself 9/10.",0.8793,Positive,Rotten Tomatoes
2023-09-02,I went in as a massive one piece fan expecting to be disappointed. But other than the differences from the anime I thought it was really good. Defo one of the best live action animes so far and well worth the watch,0.944,Positive,Rotten Tomatoes
2023-09-02,Really amazing!! A good adaptation that excites you...,0.8988,Positive,Rotten Tomatoes
2023-09-02,"An absolute master class on how a live action adaptation should be done for an anime. Between the cinematography, the score and how close they were able to keep it to the source material, the show managed to pull off impressive feat. The show is amazing and I recommend it for all ages.",0.8625,Positive,Rotten Tomatoes
2023-09-02,"I have seen the anime, read the manga - and despite all the hype was keeping my expectations low given the recent history of Netflix screw-ups (looking at you Witcher). This show was wonderfully done, action choreography and CGI is pretty good. More than that, it invokes all the right emotions and makes me want to binge watch it. 11/10 would recommend - can't wait for more of this.",0.8934,Positive,Rotten Tomatoes
2023-09-02,New sitting live action and respect the original. 👏,0.6597,Positive,Rotten Tomatoes
2023-09-02,"Enjoyable series , Fun and excited at the same times to see one piece becoming live action",0.8225,Positive,Rotten Tomatoes
2023-09-02,"The soundtracks in some sad scenes can feel a little dry but other than that ,the actors were amazing and some changes made sense ,still as a one piece fan it'll never surpass the manga/anime. So far I did enjoyed watching this live action series where in some scenes I'm like ""Woow ! ,they really did it"" or ""wow ,they really add it in there"" with amazing references from the manga/anime. so overall ,it serves the fans well.",0.9836,Positive,Rotten Tomatoes
2023-09-02,"This really is a good step forward into breaking the Anime Live Action adaptations curse. I had very low expectations with this show, and I was pleasantly surprised after watching it. I may have a bit of a bias because I'm a massive OP fan, but watching the cast bring my favorite characters to life really made me smile like a child. It has some issues (as expected with this type of adaptations), but the show overall captures the essence of Oda's story amazingly well, and I think that is what sets it apart from other anime LA adaptations.",0.9439,Positive,Rotten Tomatoes
2023-09-02,it was great ngl i thought it was bad but actually it was good,0.631,Positive,Rotten Tomatoes
2023-09-02,"Pretty true to the anime, great casting and fun visuals, great cinematography for the oceanic shots.",0.9552,Positive,Rotten Tomatoes
2023-09-02,Auch wenn Anime oder Manga meiner meinung nach einen Besseren einstieg in die Welt von one piece bieten kann ich jedem nicht anime oder manga fan empfehlen sich diese serie anzuschauen. es wird ein wenig von der original story gekürtzt/verändert allerdings nicht zu drastisch oder komisch. Wer verückte Piraten Abenteuer mag kann hier nichts falsch machen.,-0.0772,Negative,Rotten Tomatoes
2023-09-02,This was an amazing experience for someone who was following One Piece since 1999.,0.5859,Positive,Rotten Tomatoes
2023-09-02,"Better than expected. I am thrilled. Pretty accurate, could be a little more serious. I hope not too much is left out. Big BONUS for the German Anime Voice Actors!",0.9466,Positive,Rotten Tomatoes
2023-09-02,I want season 2! 🔥🔥🔥🔥,-0.8221,Negative,Rotten Tomatoes
2023-09-02,It's the best live action,0.6369,Positive,Rotten Tomatoes
2023-09-02,They did the impossible! An excellent adaptation of one of the most incredible adventures ever told!,0.805,Positive,Rotten Tomatoes
2023-09-02,"Pensar que um live action ficará igual ao anime é ilusão. Temos q avaliar como um todo, e o q foi entregue pela Netflix ficou muito bom!",0.0,Neutral,Rotten Tomatoes
2023-09-02,"Excellent adaptation, the characters are well interpreted and what I liked most is how it catches people who know nothing about manga or anime.",0.8225,Positive,Rotten Tomatoes
2023-09-02,A really good adaptation!!,0.5827,Positive,Rotten Tomatoes
2023-09-02,"Live Action adaptations are the ""Voldemort"" for anime fans (you couldn't speak good about them), but this show is proving there is green grass beyond the horizon for live actions. This is an ambitious project and I hope this is just the beginning of this adventure.",0.8942,Positive,Rotten Tomatoes
2023-09-02,"It is not as amazing as the manga, but it is the first manga/anime live action that succeed, so it is amazing at it's own level, would love to see more of this, love it so much",0.978,Positive,Rotten Tomatoes
2023-09-02,"I saw the anime when I was a kid. Fell off track. Tried getting into it again but I couldn't. I have no idea how resemblant this is of the original, but I absolutely LOVED the first season and the cast. They did an excellent job with the music. First anime live-action ive watched that didn't make me cringe (I'm looking at you, Death Note). Definite MUST watch and hoping this live action will bring in more audience that can't get into Manga/Anime.",0.9597,Positive,Rotten Tomatoes
2023-09-02,"There were many worries in me about this adaptation, and while there were many changes from the source material, I can't thank enough the crew working on this for making me feel for this wonderful adventure again. A lot of people will say it's not like the manga counterpart, but I couldn't care less, the changes they made were 100% logical and respectful of the source material, and that at it's core is what a live action is all about. This is a must-watch for fans, and I believe that people who have never watched one piece can also find treasure in this version without ever experiencing the original. I am thrilled and hopeful that a second season is on the way as I am now giddy in anticipation to see what happens next (even tho I know what happens as a manga reader, I found myself being surprised multiple times throughout the first season and I know that season 2 will have me even more surprised). I will follow this journey wherever it goes. Thank you again, to the production team, writers, cast and crew. You created something truly special.",0.986,Positive,Rotten Tomatoes
2023-09-02,"A lot of love was poured into making this show, and while it doesn't get everything right, it's a very fun ride that left me smiling. :D",0.9416,Positive,Rotten Tomatoes
2023-09-02,Perfect! We need more...,0.6114,Positive,Rotten Tomatoes
2023-09-02,"Nicely done real action adaptation of the manga/anime classic. The essence is there. Fans can identify characters to great extent by their clothing, makeup, behavior, role, and actions, even for many minor anonymous background characters. There is passion conveyed and respect to the original. Of course, a live action cannot fully display many things from manga/anime like the comical over-exagerated expressions seen in manga/anime (specially in the case of One Piece), but it does add its own. They also have to speed up the story, as they have to convey around 50+ anime episodes into 8 1-hour long episodes.",0.8381,Positive,Rotten Tomatoes
2023-09-02,"Very entertaning, i love this movies,the cast is awsome, can't wait for season 2!! LET'S GO!!!!!!!!!",0.7671,Positive,Rotten Tomatoes
2023-09-02,"It's a really good live-action series, staying true to the story and style of the manga and anime, with fairly satisfying adaptations. I'm looking forward to its second season. Thanks a lot Oda-sensei.",0.8977,Positive,Rotten Tomatoes
2023-09-02,One piece? More Like Master Piece. Take in the moment my friends for the first anime adaptation to work on every level.,0.7089,Positive,Rotten Tomatoes
2023-09-02,"While I have not seen every episode yet it has been a spectacular experience thus far, barring a few moments in the show where it fell flat. I would definitely recommend this show to those familiar and new to one piece.",0.6369,Positive,Rotten Tomatoes
2023-09-02,"Well-written characters, very well adapted story if you turn a blind eye to the CGI it's a really remarkable product ( these days it's needed). I must say that I saw a lot of heart in it.",0.831,Positive,Rotten Tomatoes
2023-09-02,A genuinely solid adaptation of the manga. A must see for fans & non fans alike.,0.1531,Positive,Rotten Tomatoes
2023-09-02,This was amazing! Finally a series that actually respects the resource and not just on a superficial level like Cowboy Bebop( ew ). This one actually understands the spirit of the original. The main cast has great chemistry. I love it!!,0.9673,Positive,Rotten Tomatoes
2023-09-02,"I've been a One Piece fan for over 20 years. So with this coming out and being so well done brings me so much Joy! Very well acted, lots of heart and a great adventure. With the limited time of 8 hours, Oda and the crew managed to create a unique and independent story while sticking with the source material very closely. I and many others are looking forward to seeing a season two in the future!",0.9716,Positive,Rotten Tomatoes
2023-09-02,"the cast is perfect esp buggy, mihawk, and kuro the strawhat dynamics here made me rlly smile, nowhere near the og source material ofc, but it's still feel genuine here pacing is a bit meh, but understandable script could've been improved, esp luffy's overall, it's still a must watch, regardless if you're a fan or not",0.8834,Positive,Rotten Tomatoes
2023-09-01,"Als langjähriger One Piece-Fan scharrte mein Mann bereits seit Monaten mit den Hufen und dank Urlaub, haben wir gestern alle 8 Folgen hintereinander geguckt. Ich habe zwar die Mangas nicht gelesen, aber einige Folgen Staffeln des Animé geguckt und natürlich sehr viel von meinem Mann über die Haptstory, einige Nebenstories und die Welt an sich gehört. Somit war ich also auch sehr gespannt und war restlos begeistert! Diese ersten 8 Folgen sind super gelungen! Klar wurde die Story ein wenig verändert, manches weggelassen und gestrafft, das tut der Geschichte und den Charakteren aber absolut keinen Abbruch. Ganz im Gegenteil! Es ist witzig, traurig, spannend; ich weinte vor Rührung und lachte vor Amusement gleichzeitig :-). Das muss eine Serie erstmal schaffen! Diese one piece Verfilmung ist wirklich absolut empfehlenswert! Für jeden, der eine gute, spannende, lustige und rührende Geschichte mag! Ich wollte nsch der letzten Folge direkt in See stechen und Abenteuer erleben :-)!",-0.9646,Negative,Rotten Tomatoes
2023-09-01,An absolutely breathtaking adaption of the manga and true to it's source material.,0.7264,Positive,Rotten Tomatoes
2023-09-01,"It's really hard to appreciate the storyline since i have been following the manga and anime, Netflix's tried to keep up with it but not every aspects they got it correctly. Garp would never send off Luffy, it is against the marine code. Garp never hunted Luffy from start. Buggy never met Arlong face to face. Cocoyashi's villagers all have known from the start that Nami have been stealing money for them. They missed a few keypoints in the story, shorten it maybe to save budget cause it would to a lot more episodes just to reach Arlong's arc, making the storyline less dramatic and less meaningful. The visual is nice though.",0.534,Positive,Rotten Tomatoes
2023-09-01,"Muy bien adactada, el mejor live action que existe de un manga",0.0,Neutral,Rotten Tomatoes
2023-09-01,"I was so nervous, and yet cautiously excited. Now, I'm completely blown away. I love OPLA- absolutely amazing job. I can't wait to see season two!!",0.8603,Positive,Rotten Tomatoes
2023-09-01,"After Endgame from Marvel, this is the one that gave me chills! The best of the best!",0.915,Positive,Rotten Tomatoes
2023-09-01,"What can I say, it's just amazing. They did a great job and the whole show works so damn well! The cast is impossible to describe, they are fantastic. Absolutely worthy work of the Netflix team supervised by Oda and his assistants! Thank you!",0.9513,Positive,Rotten Tomatoes
2023-09-01,Ate agora !@1 esta indo bem!!,0.0,Neutral,Rotten Tomatoes
2023-09-01,"This was probably 1 of the best live action adaptions I have seen in a very long time. All the characters were so close to original anime. Even some of the fight scenes really matched up well. The story line changed from the original a little but, all the were well made.",0.7624,Positive,Rotten Tomatoes
2023-09-01,"More than my expectations. It truly felt like a friend/family reunion, seeing the cast introduced each episode. Did they made changes to the story and condensed it all to 8 episodes? Yes. Yes, they did and yet, it worked out. Obviously there are limits to adapting an anime and the amount of content they had to cram in, so 1-1 is impossible but the details they added were a nice touch. They absolutely did a good job on the cast, costume and cg was decent. There is always room for improvement and hopefully season 2 will have it.",0.9678,Positive,Rotten Tomatoes
2023-09-01,My expectations were fairly low going into this but I am really impressed with how good an adaption this is of the original. I don't really miss any of the things they cut. They kept a lot of the key moments and even found some ways to add and improve on the original. The effects look solid and the casting is perfect. This is as good as you can hope for with live action.,0.9857,Positive,Rotten Tomatoes
2023-09-01,"ONE PIECE is a faithful and highly entertaining live-action adaptation of the popular manga that brings back memories from my childhood. Iñaki Godoy seems like he was born to play Luffy, and I can't wait for season 2 to see Chopper, Vivi, and Robin.",0.9152,Positive,Rotten Tomatoes
2023-09-01,"I have been SO impressed with this live-action remake. Like my expectations weren't super high, but not only did this remake exceed my expectations but even recreated the same sense of excitement and adventure as the original series did. Even apart from the original content it is literally just fun to watch in general. There are some distinct differences, but none of them too wild or crazy and it never feels like it betrays the original content. I would have given a full 5 stars if Zoro hadn't been so incredibly, needlessly edgy. I do however love everything that they've done with Nami's character and I even love her more than the original Nami to be completely honest. Anyway great show, great cast, Oda is a genius and it shows through in this live-action remake just as it does in the manga and anime.",0.9936,Positive,Rotten Tomatoes
2023-09-01,"Positives: I personally really liked the show overall. They absolutely nailed the impossible. The heart, charm, goofiness, spirit, and tone of the original is totally there, making it a really good adaptation. But simultaneously, it also feels like a good TV show by itself.. with great cinematography, writing, sets, dialogue, characters, plot, characters and many more. It's not perfect but they can iron things out in subsequent seasons.. as they've nailed the most important things of it pretty well. There were few changes which slightly degraded the already great experience of the live action... But majority of the changes are just recombining and modifying the plot to give similar versions of the character moments with the main crew without compromise by changing the sequence of events or combining events or restructuring them to fit a faster paced narrative without losing the character moments and growth of the main crew. Many other changes are actually based on future events or past events revealed far later in the anime... Which flesh out a lot of other things in the world and those changes also make sense. Episode 6.. The entire stretch of post zoro-Mihawk plot and the theme of being a captain taking tough decisions... and Sanji's backstory were the 10/10. The entire sequence of Zoro in well- flashback .. was also really really well done 10/10 Ep 2 of Buggy is also great.. Buggy literally stole the show. Coby and Helmeppo had the best performances for side characters. Strawhats are all great...but wanted to see more emphasis on Ussop.. Zoro-Sanji dynamic was great. The subtle gags on Zoro were chef's kiss. I ended up liking Garp by the end... Only in episode 8 we'll understand they actually didn't deviate much for Garp's character... And in fact it was pretty much loyal to the Garp's character in the manga. Arlong is actually intimidating in the show, unlike the trailers and intial doubts. ---------- There are very few negatives compared to all the great things this show got right..! Negatives: I wish the backstories are Little more fleshed out l, just 5 min extra per episode would've done wonders. Or cutting CobyMeppo B plot a little to accommodate and flesh out the backstories and the supporting characters like Genzo, Nojiko... My main issue was Nami's backstory could've been lot better if only it was 2-3 min longer. And they really did bad with Nojiko and Gen san's character by making them n villagers unaware of the truth. Nami in denial and desperation accepting that she'll do it all again to protect everyone and then Gen san consoling her... Then the help me... That sequence in animanga was powerful. I donno why they had to change the fact that Nojiko and Gen san were aware of the truth. This is my only main issue. Otherwise it's near perfect for what it's trying to be..as an adaptation and a TV show.",0.9988,Positive,Rotten Tomatoes
2023-09-01,"Está simplesmente perfeito, último EP e de emocionar com a trilha",0.0,Neutral,Rotten Tomatoes
2023-09-01,Finalmente um live-action de respeito!,0.0,Neutral,Rotten Tomatoes
